DateTime,Value
2027-08-29,13.303518715983136
2027-08-30,13.46453802775786
2027-08-31,15.229445008267204
2027-09-01,13.720467416282917
2027-09-02,15.176049233167587
2027-09-03,14.742112927667549
2027-09-04,14.841478055853134
2027-09-05,15.794521280594774
2027-09-06,15.260905084392371
2027-09-07,15.288005884172303
2027-09-08,16.522649716827573
2027-09-09,16.26405151363177
2027-09-10,15.70275729700117
2027-09-11,16.136554232664583
2027-09-12,7.416699768153708
2027-09-13,8.779126071251708
2027-09-14,7.6508230565791076
2027-09-15,8.857454498359367
2027-09-16,5.703655673041389
2027-09-17,10.325086944178812
2027-09-18,9.305882009030418
2027-09-19,10.960094308749008
2027-09-20,11.465565279375689
2027-09-21,10.898198052706608
2027-09-22,10.989807010069097
2027-09-23,13.022435537792578
2027-09-24,12.353210741466242
2027-09-25,12.0290346855057
2027-09-26,3.4600196039921505
2027-09-27,14.260843775671926
2027-09-28,13.634501882909433
2027-09-29,13.965740327897
2027-09-30,13.623344078130245
2027-10-01,15.02639009737524
2027-10-02,14.444270379781749
2027-10-03,16.191973104317498
2027-10-04,16.974717813128116
2027-10-05,15.532969283319924
2027-10-06,15.693530700686958
2027-10-07,14.873868131056946
2027-10-08,16.218993760621267
2027-10-09,15.774668062625931
2027-10-10,17.633214082972867
2027-10-11,15.86614249148912
2027-10-12,8.416238033011284
2027-10-13,6.819150527220391
2027-10-14,9.042016510643537
2027-10-15,8.313063156234875
2027-10-16,9.699938954528704
2027-10-17,10.953116958107584
2027-10-18,8.948553588897335
2027-10-19,10.061805840728068
2027-10-20,11.62433334639976
2027-10-21,9.985659036613194
2027-10-22,11.268179843048395
2027-10-23,12.218596576900902
2027-10-24,16.09445994784935
2027-10-25,11.53731225127976
2027-10-26,7.167274390095646
2027-10-27,12.724658451410098
2027-10-28,13.42867577232806
2027-10-29,13.405333180322284
2027-10-30,12.797522676862016
2027-10-31,13.257466222569088
2027-11-01,14.663939399782208
2027-11-02,14.009588642837809
2027-11-03,15.71160376117804
2027-11-04,15.899059721744148
2027-11-05,16.70759067351424
2027-11-06,16.57618232690065
2027-11-07,15.885979031943474
2027-11-08,15.664602849742572
2027-11-09,16.108371244419985
2027-11-10,16.232811618799023
2027-11-11,7.542442851480916
2027-11-12,7.880671056730531
2027-11-13,3.39611902365529
2027-11-14,9.948727985726489
2027-11-15,9.989447597491887
2027-11-16,9.795420600706407
2027-11-17,10.985789520638429
2027-11-18,10.164216701511318
2027-11-19,11.1450930195278
2027-11-20,10.66024195887961
2027-11-21,12.582851200387058
2027-11-22,10.4661193231265
2027-11-23,11.635819820464516
2027-11-24,10.97088856729857
2027-11-25,10.529491007671734
2027-11-26,14.073457004490342
2027-11-27,12.890453555375675
2027-11-28,13.542595082434522
2027-11-29,12.963904903543268
2027-11-30,14.455061811153088
2027-12-01,14.734508365383183
2027-12-02,14.896913879734504
2027-12-03,15.220473859497424
2027-12-04,14.967764615233104
2027-12-05,15.668323173768208
2027-12-06,15.127906517682876
2027-12-07,14.988163463137472
2027-12-08,15.348680010135174
2027-12-09,15.230480750146056
2027-12-10,17.25912888821082
2027-12-11,8.43654338681837
2027-12-12,8.129330870846537
2027-12-13,9.691252085920029
2027-12-14,9.947560990351496
2027-12-15,8.265742614339683
2027-12-16,9.847491305986631
2027-12-17,9.825997752195724
2027-12-18,11.392956259216223
2027-12-19,11.596606853027124
2027-12-20,11.650633022119631
2027-12-21,11.21506499035068
2027-12-22,10.84071458402813
2027-12-23,11.59756495499178
2027-12-24,11.49211063468724
2027-12-25,13.80907755829042
2027-12-26,12.285106642486928
2027-12-27,13.425710434233716
2027-12-28,13.629080628586946
2027-12-29,14.300514310023347
2027-12-30,14.84331275206388
2027-12-31,14.757583611659424
2028-01-01,15.528898621833878
2028-01-02,14.488323424395055
2028-01-03,14.960319255422585
2028-01-04,16.53913474754985
2028-01-05,13.915112398565912
2028-01-06,15.949789571749896
2028-01-07,19.97682564409991
2028-01-08,15.390398761912
2028-01-09,17.40058212803052
2028-01-10,7.870355319063607
2028-01-11,8.043824928482266
2028-01-12,8.870004668665091
2028-01-13,10.617548713799788
2028-01-14,11.577198748492574
2028-01-15,10.150966101144371
2028-01-16,9.793031706601251
2028-01-17,11.421607493378566
2028-01-18,17.567145806390606
2028-01-19,11.0040440142211
2028-01-20,16.05601824106514
2028-01-21,11.757383209424574
2028-01-22,11.648884757223747
2028-01-23,11.182807799734078
2028-01-24,14.639061506516873
2028-01-25,13.584396241883846
2028-01-26,13.672034675307389
2028-01-27,12.151013861261765
2028-01-28,14.093498219551943
2028-01-29,15.71159737949814
2028-01-30,15.311550562349463
2028-01-31,15.264533451135296
2028-02-01,14.99255153657166
2028-02-02,14.949251713498311
2028-02-03,16.370604108916115
2028-02-04,15.312921147819049
2028-02-05,16.95531267460051
2028-02-06,16.963343741905764
2028-02-07,16.252432593543436
2028-02-08,17.186137717833308
2028-02-09,8.50011199417236
2028-02-10,7.973051068232072
2028-02-11,8.052018801279644
2028-02-12,8.638567765305986
2028-02-13,8.268750581090098
2028-02-14,10.152010277336954
2028-02-15,9.219021839441195
2028-02-16,11.3073883543517
2028-02-17,9.747042234319643
2028-02-18,10.93294356585991
2028-02-19,10.955334759159731
2028-02-20,12.36598245711337
2028-02-21,12.406581060098755
2028-02-22,12.28866932339637
2028-02-23,13.03784744910376
2028-02-24,13.5430338582114
2028-02-25,13.106362573196728
2028-02-26,14.259517570675662
2028-02-27,15.102414313621331
2028-02-28,14.316863780342812
2028-02-29,15.64504995489522
2028-03-01,14.157028427275009
2028-03-02,15.78124183008552
2028-03-03,15.0751076111886
2028-03-04,14.821183268183256
2028-03-05,15.581143537277352
2028-03-06,15.721237277003691
2028-03-07,15.80609723901252
2028-03-08,17.5714895484582
2028-03-09,16.668610092830683
2028-03-10,1.860776541959672
2028-03-11,7.505511209575343
2028-03-12,7.491386515439308
2028-03-13,8.938442042513806
2028-03-14,10.523065109736908
2028-03-15,10.223847435328809
2028-03-16,9.86595697536364
2028-03-17,10.92456716980436
2028-03-18,9.52225850035438
2028-03-19,11.258029402944548
2028-03-20,11.912421856245656
2028-03-21,10.929309729449445
2028-03-22,11.05615367561266
2028-03-23,13.477693305541653
2028-03-24,12.117144582183752
2028-03-25,12.515688747150184
2028-03-26,13.5458163405362
2028-03-27,12.66172205324374
2028-03-28,13.391281406117104
2028-03-29,14.8067059352476
2028-03-30,14.478441536017767
2028-03-31,15.069207758061514
2028-04-01,14.804542742030382
2028-04-02,13.986323838499269
2028-04-03,21.799859190097035
2028-04-04,15.448239875496505
2028-04-05,15.991842906084008
2028-04-06,15.559052473713736
2028-04-07,14.875562192440578
2028-04-08,16.640574615296504
2028-04-09,7.616965447462242
2028-04-10,7.621368694040669
2028-04-11,8.652075019422881
2028-04-12,8.80473809729938
2028-04-13,9.368617973684971
2028-04-14,9.273567858890903
2028-04-15,8.913628304914853
2028-04-16,11.165777806002607
2028-04-17,9.952332449855747
2028-04-18,10.972529148864604
2028-04-19,12.353848616848817
2028-04-20,12.898299708955827
2028-04-21,13.442446458082028
2028-04-22,12.567008213556353
2028-04-23,11.76259418613484
2028-04-24,19.99712290454663
2028-04-25,13.07846153045657
2028-04-26,12.188660976565869
2028-04-27,14.308038183122486
2028-04-28,14.475082069319877
2028-04-29,14.686058292548998
2028-04-30,14.946513544793463
2028-05-01,15.819330512607726
2028-05-02,15.733633129350832
2028-05-03,16.07595591106592
2028-05-04,19.25635727285092
2028-05-05,15.161073094324266
2028-05-06,16.476050577026182
2028-05-07,16.079233159936564
2028-05-08,17.639587274591815
2028-05-09,7.839751421945441
2028-05-10,8.459821974216243
2028-05-11,8.826298830366179
2028-05-12,10.286251699305067
2028-05-13,10.206565572892403
2028-05-14,8.926459279703387
2028-05-15,10.002375674986013
2028-05-16,9.819371785261472
2028-05-17,11.139172667542296
2028-05-18,11.481598422169652
2028-05-19,10.547038329394825
2028-05-20,11.451956460986697
2028-05-21,12.038002270648692
2028-05-22,10.999192679713852
2028-05-23,12.483194134808022
2028-05-24,12.811179974351052
2028-05-25,13.673704975477673
2028-05-26,13.631010225550552
2028-05-27,14.147727873421902
2028-05-28,13.01339639094089
2028-05-29,15.058153761703622
2028-05-30,14.461835903105404
2028-05-31,15.96473817312224
2028-06-01,15.197522941618235
2028-06-02,14.308327581382445
2028-06-03,15.91241266826609
2028-06-04,14.063529604334622
2028-06-05,16.19521605587486
2028-06-06,17.357470106313485
2028-06-07,16.391612062279442
2028-06-08,9.149468161070288
2028-06-09,9.211999061202302
2028-06-10,9.438559079243689
2028-06-11,8.937630499472386
2028-06-12,9.21486036511157
2028-06-13,9.263288480449493
2028-06-14,8.814660864462821
2028-06-15,10.715904470121975
2028-06-16,10.471174246568513
2028-06-17,10.69850342585167
2028-06-18,10.923795113655668
2028-06-19,12.01749032645089
2028-06-20,12.85909308986746
2028-06-21,12.367769631954523
2028-06-22,13.011270956081338
2028-06-23,11.732564559909532
2028-06-24,13.13384748559743
2028-06-25,14.47646375541491
2028-06-26,12.24671364850371
2028-06-27,13.357589113680673
2028-06-28,14.333989818885325
2028-06-29,13.973744999002438
2028-06-30,15.045524782565472
2028-07-01,15.50908991658981
2028-07-02,14.99412055365196
2028-07-03,15.351019612375817
2028-07-04,16.19167494240257
2028-07-05,15.785370526329432
2028-07-06,15.688798391979988
2028-07-07,15.605519143321963
2028-07-08,7.925723102312098
2028-07-09,7.996223563172383
2028-07-10,9.03964716380501
2028-07-11,10.460844649263256
2028-07-12,8.852183874813353
2028-07-13,3.4285341129558926
2028-07-14,10.51343839075032
2028-07-15,12.456481830858834
2028-07-16,11.699549567770784
2028-07-17,12.593864516389472
2028-07-18,12.571089112535368
2028-07-19,11.420288362836674
2028-07-20,12.563937539240811
2028-07-21,12.155908009670402
2028-07-22,13.532966035826831
2028-07-23,13.612545663800535
2028-07-24,13.347324402433788
2028-07-25,12.677498091787184
2028-07-26,14.549905188840466
2028-07-27,15.197536922232189
2028-07-28,16.737719527688213
2028-07-29,13.780709166292008
2028-07-30,14.655231848446938
2028-07-31,10.244975634037573
2028-08-01,15.250398685717895
2028-08-02,14.851901429649786
2028-08-03,16.38290606989832
2028-08-04,16.098398187963813
2028-08-05,16.591969711283173
2028-08-06,17.438863910406074
2028-08-07,8.208565246277878
2028-08-08,8.0120155042172
2028-08-09,9.051738044730133
2028-08-10,12.49092594737709
2028-08-11,7.919373871320613
2028-08-12,9.813178961711824
2028-08-13,9.574101471435071
2028-08-14,11.09843401608361
2028-08-15,10.393212048406149
2028-08-16,11.578605969456095
2028-08-17,11.242330624016413
2028-08-18,12.01423652348202
2028-08-19,13.17735120353385
2028-08-20,13.495656156169408
2028-08-21,12.8258984379791
2028-08-22,11.431722312658046
2028-08-23,12.60634087509009
2028-08-24,14.437313117011398
2028-08-25,14.28863071583748
2028-08-26,13.963173306700568
2028-08-27,13.92751284530803
2028-08-28,15.27010471527533
2028-08-29,15.854748908232375
2028-08-30,5.707477944091998
2028-08-31,10.939871914875464
2028-09-01,14.954217743587089
2028-09-02,17.094653633610363
2028-09-03,15.537857479655964
2028-09-04,16.62873601165309
2028-09-05,16.98788479429773
2028-09-06,8.984877692683433
2028-09-07,7.7404045105748915
2028-09-08,6.879981528690486
2028-09-09,8.577342112022059
2028-09-10,10.458456990878329
2028-09-11,9.207505421583772
2028-09-12,9.914698588888868
2028-09-13,10.62536297856612
2028-09-14,9.967426783955926
2028-09-15,11.02842887494924
2028-09-16,11.48768454907686
2028-09-17,12.489398354970788
2028-09-18,12.221209376553038
2028-09-19,12.695744620542316
2028-09-20,11.877210971698618
2028-09-21,14.230260863206215
2028-09-22,13.648754032462673
2028-09-23,13.79642679721698
2028-09-24,14.14771206206659
2028-09-25,14.084897238198652
2028-09-26,13.154455783021191
2028-09-27,15.125872462523608
2028-09-28,16.89007988035729
2028-09-29,15.202798577129675
2028-09-30,15.585609601374962
2028-10-01,15.49167173364115
2028-10-02,16.76675567538426
2028-10-03,17.133128245713724
2028-10-04,17.13708391707285
2028-10-05,15.59916778018783
2028-10-06,8.8144045003382
2028-10-07,9.485072078069322
2028-10-08,9.639647765228288
2028-10-09,9.352171393777258
2028-10-10,8.992314930449663
2028-10-11,9.798784188852627
2028-10-12,5.218194522778895
2028-10-13,10.096942974616358
2028-10-14,10.630921703560803
2028-10-15,10.73678682285592
2028-10-16,11.10807642451388
2028-10-17,11.448839680558546
2028-10-18,11.550531448869927
2028-10-19,12.04368474814508
2028-10-20,13.398530332114476
2028-10-21,13.662664089424505
2028-10-22,13.640711750474283
2028-10-23,12.96570970933294
2028-10-24,13.543894467924645
2028-10-25,14.41980586776615
2028-10-26,13.762894009699965
2028-10-27,15.167077665042706
2028-10-28,14.161545169007118
2028-10-29,14.325857765936512
2028-10-30,15.07574503214492
2028-10-31,16.063004410061506
2028-11-01,18.13276540388709
2028-11-02,17.49630389058083
2028-11-03,16.355761037735064
2028-11-04,16.38709642993816
2028-11-05,7.670489042352283
2028-11-06,8.732138101888566
2028-11-07,8.139880264164798
2028-11-08,10.189529160698116
2028-11-09,10.250945479267864
2028-11-10,10.529338689071272
2028-11-11,11.336382197709788
2028-11-12,9.900578701649255
2028-11-13,11.112343438587088
2028-11-14,12.844951120285955
2028-11-15,10.852791537214744
2028-11-16,11.891399653218462
2028-11-17,12.729886218821411
2028-11-18,13.637884014697397
2028-11-19,13.026288171735334
2028-11-20,12.73188130965912
2028-11-21,9.230439795770424
2028-11-22,14.005129136639033
2028-11-23,12.859438841694134
2028-11-24,14.603341525246352
2028-11-25,14.129231690741673
2028-11-26,14.481654713252286
2028-11-27,14.558052054376995
2028-11-28,14.865582582174373
2028-11-29,16.530243184198667
2028-11-30,15.514619420395
2028-12-01,17.671758565713215
2028-12-02,16.85442581706729
2028-12-03,16.598207832955318
2028-12-04,17.01665800355183
2028-12-05,8.20614407460618
2028-12-06,7.963285438935796
2028-12-07,9.11413836898708
2028-12-08,9.093894032490576
2028-12-09,10.079177289114238
2028-12-10,9.468714840134083
2028-12-11,10.308058493920518
2028-12-12,9.737516015147602
2028-12-13,11.442658722306046
2028-12-14,10.531817025210422
2028-12-15,12.307574359578544
2028-12-16,10.201868720139911
2028-12-17,12.245647718938262
2028-12-18,12.56370608247602
2028-12-19,12.952101132407174
2028-12-20,14.211982265169624
2028-12-21,13.864528277587391
2028-12-22,13.55061840137091
2028-12-23,12.792647503591146
2028-12-24,14.917613133960756
2028-12-25,14.893098290210173
2028-12-26,15.127802969162111
2028-12-27,14.056949850055725
2028-12-28,14.114887238331578
2028-12-29,16.148772904279483
2028-12-30,13.981579712568362
2028-12-31,16.494533910302994
2029-01-01,16.33112070858272
2029-01-02,16.2409233384176
2029-01-03,16.875903082632124
2029-01-04,8.026501738064454
2029-01-05,9.446260276077076
2029-01-06,8.046275006749369
2029-01-07,8.942257364760456
2029-01-08,10.205555297175756
2029-01-09,10.760026591396784
2029-01-10,10.890243794249828
2029-01-11,10.908801346565202
2029-01-12,10.655269211485797
2029-01-13,18.556759511655784
2029-01-14,12.2780727771686
2029-01-15,13.001839784639555
2029-01-16,9.319498167539257
2029-01-17,13.368403566833017
2029-01-18,12.74339110142743
2029-01-19,16.565657897328975
2029-01-20,14.48732402807868
2029-01-21,14.378649811862784
2029-01-22,13.768896965179993
2029-01-23,13.907770177352768
2029-01-24,15.107637521426868
2029-01-25,16.053033410431716
2029-01-26,14.279288713772903
2029-01-27,14.984980337414855
2029-01-28,15.14117750112814
2029-01-29,12.430481877443192
2029-01-30,15.925048725557332
2029-01-31,26.43089895004243
2029-02-01,16.60174590563352
2029-02-02,15.561037362698666
2029-02-03,7.138520862408768
2029-02-04,7.982018333704161
2029-02-05,8.818057822299492
2029-02-06,10.62157313306923
2029-02-07,9.13079767154296
2029-02-08,10.358528375425225
2029-02-09,9.782172823476436
2029-02-10,9.560972450342812
2029-02-11,9.320286697857846
2029-02-12,11.195728331616666
2029-02-13,11.378875158485208
2029-02-14,12.280755230552652
2029-02-15,12.620634083136029
2029-02-16,13.012312331558448
2029-02-17,12.629638851393672
2029-02-18,13.473599935085032
2029-02-19,12.321563426227936
2029-02-20,13.461332550763226
2029-02-21,13.765981460578727
2029-02-22,13.823960486624124
2029-02-23,14.78812112197154
2029-02-24,15.016416033863068
2029-02-25,21.519609247616323
2029-02-26,13.959929714524316
2029-02-27,16.311339748237515
2029-02-28,17.628531419708185
2029-03-01,15.594013848725943
2029-03-02,16.631395194778413
2029-03-03,15.752914868696836
2029-03-04,16.48435181841253
2029-03-05,8.635851020194913
2029-03-06,8.050315775887311
2029-03-07,6.71201612992492
2029-03-08,8.966910486488516
2029-03-09,8.377324147281275
2029-03-10,9.43680851689682
2029-03-11,8.727915961453338
2029-03-12,10.623416630399271
2029-03-13,11.552202661627604
2029-03-14,11.551918773816176
2029-03-15,11.99743091876478
2029-03-16,12.480954953242684
2029-03-17,12.704794395669596
2029-03-18,12.696920634784696
2029-03-19,12.635453087517504
2029-03-20,13.977606045196742
2029-03-21,12.14003699059897
2029-03-22,14.224991572607165
2029-03-23,14.024264669710885
2029-03-24,14.190814855968831
2029-03-25,14.70444320269942
2029-03-26,14.86633371670569
2029-03-27,15.95754853096326
2029-03-28,16.57080694310571
2029-03-29,16.139529404013317
2029-03-30,15.802787556957764
2029-03-31,17.463755972008
2029-04-01,16.129272651867677
2029-04-02,15.849837118895213
2029-04-03,17.04231964614205
2029-04-04,9.281936283394032
2029-04-05,7.641151722102741
2029-04-06,8.031625715046511
2029-04-07,8.233507037246456
2029-04-08,9.996192921706626
2029-04-09,8.832387020338828
2029-04-10,11.84987437821798
2029-04-11,10.23593555641188
2029-04-12,10.401859513668658
2029-04-13,9.726967447340536
2029-04-14,11.27120599052183
2029-04-15,11.770113849462662
2029-04-16,11.69468730640992
2029-04-17,12.815823497966443
2029-04-18,12.63643456647968
2029-04-19,12.341991157781376
2029-04-20,13.206320838123869
2029-04-21,13.663444710451396
2029-04-22,13.139635970959048
2029-04-23,14.20090943099198
2029-04-24,15.34111266283648
2029-04-25,15.38988495954669
2029-04-26,16.210547813126745
2029-04-27,15.57048038411306
2029-04-28,16.532204640799364
2029-04-29,14.68252400631044
2029-04-30,12.86760642482088
2029-05-01,16.996731678628763
2029-05-02,17.042561221922643
2029-05-03,17.263875661853127
2029-05-04,7.173406861133417
2029-05-05,9.765277086621689
2029-05-06,8.800789412277151
2029-05-07,9.177076777786498
2029-05-08,10.031472313723508
2029-05-09,9.694986947645054
2029-05-10,9.979819162500082
2029-05-11,9.802539045983082
2029-05-12,11.249300227588268
2029-05-13,10.402613639656934
2029-05-14,11.888434061978693
2029-05-15,10.926084955646818
2029-05-16,13.263759205679733
2029-05-17,14.183543715023138
2029-05-18,13.119593876629539
2029-05-19,13.213082099280609
2029-05-20,12.369610642961499
2029-05-21,14.120610442109028
2029-05-22,13.55045690966317
2029-05-23,14.010044629918445
2029-05-24,15.081642396982394
2029-05-25,15.58774177611846
2029-05-26,15.581528610050173
2029-05-27,16.163370585938427
2029-05-28,15.015681647514036
2029-05-29,16.41724940713481
2029-05-30,15.934567473840502
2029-05-31,16.43899064050092
2029-06-01,15.325651616079881
2029-06-02,16.598357476106806
